term,cat,id,count
возможность,2018,486,77
право,2018,5,44
право,2018,6,44
право,2018,12,44
право,2018,13,44
право,2018,15,44
право,2018,30,44
право,2018,32,44
право,2018,39,44
право,2018,135,44
право,2018,149,44
право,2018,181,44
право,2018,183,44
право,2018,184,44
право,2018,186,44
право,2018,187,44
право,2018,188,44
право,2018,198,44
право,2018,201,44
право,2018,205,44
право,2018,208,44
право,2018,211,44
право,2018,219,44
право,2018,221,44
право,2018,238,44
право,2018,258,44
право,2018,266,44
право,2018,268,44
право,2018,272,44
право,2018,276,44
право,2018,482,44
право,2018,484,44
гражданин,2018,5,73
гражданин,2018,7,73
гражданин,2018,8,73
гражданин,2018,12,73
гражданин,2018,13,73
гражданин,2018,17,73
гражданин,2018,19,73
гражданин,2018,20,73
гражданин,2018,22,73
гражданин,2018,23,73
гражданин,2018,24,73
гражданин,2018,27,73
гражданин,2018,29,73
гражданин,2018,32,73
гражданин,2018,34,73
гражданин,2018,38,73
гражданин,2018,39,73
гражданин,2018,138,73
гражданин,2018,141,73
гражданин,2018,145,73
гражданин,2018,149,73
гражданин,2018,155,73
гражданин,2018,156,73
гражданин,2018,162,73
гражданин,2018,164,73
гражданин,2018,172,73
гражданин,2018,181,73
гражданин,2018,197,73
гражданин,2018,199,73
гражданин,2018,208,73
гражданин,2018,209,73
гражданин,2018,218,73
гражданин,2018,226,73
гражданин,2018,230,73
гражданин,2018,243,73
гражданин,2018,245,73
гражданин,2018,250,73
гражданин,2018,251,73
гражданин,2018,256,73
гражданин,2018,258,73
гражданин,2018,262,73
гражданин,2018,266,73
гражданин,2018,274,73
гражданин,2018,276,73
гражданин,2018,277,73
гражданин,2018,337,73
гражданин,2018,437,73
гражданин,2018,482,73
гражданин,2018,484,73
госдума,2018,5,48
госдума,2018,14,48
госдума,2018,16,48
госдума,2018,24,48
госдума,2018,27,48
госдума,2018,28,48
госдума,2018,134,48
госдума,2018,138,48
госдума,2018,140,48
госдума,2018,141,48
госдума,2018,142,48
госдума,2018,143,48
госдума,2018,147,48
госдума,2018,158,48
госдума,2018,162,48
госдума,2018,164,48
госдума,2018,168,48
госдума,2018,173,48
госдума,2018,193,48
госдума,2018,194,48
госдума,2018,198,48
госдума,2018,200,48
госдума,2018,202,48
госдума,2018,209,48
госдума,2018,212,48
госдума,2018,237,48
госдума,2018,238,48
госдума,2018,251,48
госдума,2018,257,48
госдума,2018,260,48
госдума,2018,262,48
госдума,2018,269,48
безопасность,2018,5,32
безопасность,2018,11,32
безопасность,2018,14,32
безопасность,2018,29,32
безопасность,2018,133,32
безопасность,2018,149,32
безопасность,2018,151,32
безопасность,2018,156,32
безопасность,2018,178,32
безопасность,2018,184,32
безопасность,2018,204,32
безопасность,2018,205,32
безопасность,2018,232,32
безопасность,2018,239,32
безопасность,2018,254,32
безопасность,2018,262,32
безопасность,2018,263,32
безопасность,2018,268,32
безопасность,2018,275,32
безопасность,2018,337,32
безопасность,2018,481,32
место,2018,5,33
место,2018,19,33
место,2018,25,33
место,2018,26,33
место,2018,27,33
место,2018,31,33
место,2018,35,33
место,2018,36,33
место,2018,151,33
место,2018,171,33
место,2018,182,33
место,2018,183,33
место,2018,184,33
место,2018,187,33
место,2018,188,33
место,2018,191,33
место,2018,195,33
место,2018,224,33
место,2018,230,33
место,2018,241,33
место,2018,245,33
место,2018,250,33
место,2018,482,33
рабочий группа,2018,6,30
рабочий группа,2018,14,30
рабочий группа,2018,15,30
рабочий группа,2018,29,30
рабочий группа,2018,160,30
рабочий группа,2018,205,30
рабочий группа,2018,215,30
рабочий группа,2018,219,30
рабочий группа,2018,222,30
рабочий группа,2018,256,30
рабочий группа,2018,267,30
информационный безопасность,2018,6,32
информационный безопасность,2018,19,32
информационный безопасность,2018,27,32
информационный безопасность,2018,146,32
информационный безопасность,2018,147,32
информационный безопасность,2018,171,32
информационный безопасность,2018,175,32
информационный безопасность,2018,180,32
информационный безопасность,2018,207,32
информационный безопасность,2018,211,32
информационный безопасность,2018,217,32
информационный безопасность,2018,218,32
информационный безопасность,2018,222,32
информационный безопасность,2018,232,32
информационный безопасность,2018,234,32
информационный безопасность,2018,278,32
информационный безопасность,2018,482,32
информационный безопасность,2018,484,32
интернет,2018,6,312
интернет,2018,7,312
интернет,2018,9,312
интернет,2018,11,312
интернет,2018,12,312
интернет,2018,13,312
интернет,2018,14,312
интернет,2018,19,312
интернет,2018,21,312
интернет,2018,22,312
интернет,2018,24,312
интернет,2018,25,312
интернет,2018,27,312
интернет,2018,28,312
интернет,2018,29,312
интернет,2018,31,312
интернет,2018,32,312
интернет,2018,35,312
интернет,2018,37,312
интернет,2018,39,312
интернет,2018,40,312
интернет,2018,42,312
интернет,2018,133,312
интернет,2018,134,312
интернет,2018,135,312
интернет,2018,136,312
интернет,2018,137,312
интернет,2018,138,312
интернет,2018,139,312
интернет,2018,141,312
интернет,2018,142,312
интернет,2018,143,312
интернет,2018,145,312
интернет,2018,147,312
интернет,2018,148,312
интернет,2018,149,312
интернет,2018,150,312
интернет,2018,152,312
интернет,2018,153,312
интернет,2018,155,312
интернет,2018,156,312
интернет,2018,158,312
интернет,2018,159,312
интернет,2018,162,312
интернет,2018,163,312
интернет,2018,164,312
интернет,2018,165,312
интернет,2018,166,312
интернет,2018,167,312
интернет,2018,168,312
интернет,2018,169,312
интернет,2018,170,312
интернет,2018,171,312
интернет,2018,172,312
интернет,2018,173,312
интернет,2018,174,312
интернет,2018,175,312
интернет,2018,176,312
интернет,2018,178,312
интернет,2018,179,312
интернет,2018,180,312
интернет,2018,181,312
интернет,2018,182,312
интернет,2018,183,312
интернет,2018,184,312
интернет,2018,185,312
интернет,2018,186,312
интернет,2018,187,312
интернет,2018,189,312
интернет,2018,190,312
интернет,2018,191,312
интернет,2018,192,312
интернет,2018,193,312
интернет,2018,203,312
интернет,2018,204,312
интернет,2018,205,312
интернет,2018,206,312
интернет,2018,207,312
интернет,2018,208,312
интернет,2018,210,312
интернет,2018,211,312
интернет,2018,212,312
интернет,2018,213,312
интернет,2018,214,312
интернет,2018,215,312
интернет,2018,216,312
интернет,2018,217,312
интернет,2018,218,312
интернет,2018,220,312
интернет,2018,221,312
интернет,2018,223,312
интернет,2018,224,312
интернет,2018,228,312
интернет,2018,229,312
интернет,2018,230,312
интернет,2018,232,312
интернет,2018,233,312
интернет,2018,234,312
интернет,2018,235,312
интернет,2018,237,312
интернет,2018,238,312
интернет,2018,240,312
интернет,2018,241,312
интернет,2018,242,312
интернет,2018,243,312
интернет,2018,244,312
интернет,2018,245,312
интернет,2018,246,312
интернет,2018,248,312
интернет,2018,249,312
интернет,2018,250,312
интернет,2018,251,312
интернет,2018,252,312
интернет,2018,254,312
интернет,2018,256,312
интернет,2018,257,312
интернет,2018,258,312
интернет,2018,259,312
интернет,2018,260,312
интернет,2018,261,312
интернет,2018,263,312
интернет,2018,266,312
интернет,2018,267,312
интернет,2018,268,312
интернет,2018,270,312
интернет,2018,272,312
интернет,2018,274,312
интернет,2018,278,312
интернет,2018,482,312
интернет,2018,483,312
интернет,2018,484,312
информация,2018,6,118
информация,2018,10,118
информация,2018,11,118
информация,2018,14,118
информация,2018,17,118
информация,2018,22,118
информация,2018,23,118
информация,2018,25,118
информация,2018,27,118
информация,2018,28,118
информация,2018,32,118
информация,2018,35,118
информация,2018,36,118
информация,2018,38,118
информация,2018,40,118
информация,2018,133,118
информация,2018,134,118
информация,2018,135,118
информация,2018,140,118
информация,2018,141,118
информация,2018,146,118
информация,2018,148,118
информация,2018,151,118
информация,2018,166,118
информация,2018,176,118
информация,2018,182,118
информация,2018,183,118
информация,2018,185,118
информация,2018,187,118
информация,2018,188,118
информация,2018,191,118
информация,2018,192,118
информация,2018,202,118
информация,2018,205,118
информация,2018,207,118
информация,2018,214,118
информация,2018,233,118
информация,2018,239,118
информация,2018,241,118
информация,2018,243,118
информация,2018,244,118
информация,2018,250,118
информация,2018,254,118
информация,2018,256,118
информация,2018,257,118
информация,2018,258,118
информация,2018,259,118
информация,2018,263,118
информация,2018,264,118
информация,2018,267,118
информация,2018,268,118
информация,2018,272,118
информация,2018,273,118
информация,2018,277,118
информация,2018,278,118
информация,2018,482,118
информация,2018,484,118
мочь,2018,6,223
мочь,2018,7,223
мочь,2018,8,223
мочь,2018,10,223
мочь,2018,12,223
мочь,2018,13,223
мочь,2018,14,223
мочь,2018,16,223
мочь,2018,17,223
мочь,2018,19,223
мочь,2018,22,223
мочь,2018,23,223
мочь,2018,24,223
мочь,2018,25,223
мочь,2018,26,223
мочь,2018,27,223
мочь,2018,29,223
мочь,2018,30,223
мочь,2018,31,223
мочь,2018,32,223
мочь,2018,35,223
мочь,2018,38,223
мочь,2018,40,223
мочь,2018,41,223
мочь,2018,42,223
мочь,2018,133,223
мочь,2018,134,223
мочь,2018,135,223
мочь,2018,140,223
мочь,2018,142,223
мочь,2018,143,223
мочь,2018,145,223
мочь,2018,151,223
мочь,2018,162,223
мочь,2018,166,223
мочь,2018,167,223
мочь,2018,174,223
мочь,2018,176,223
мочь,2018,182,223
мочь,2018,183,223
мочь,2018,184,223
мочь,2018,187,223
мочь,2018,188,223
мочь,2018,189,223
мочь,2018,191,223
мочь,2018,197,223
мочь,2018,198,223
мочь,2018,199,223
мочь,2018,204,223
мочь,2018,205,223
мочь,2018,206,223
мочь,2018,215,223
мочь,2018,216,223
мочь,2018,220,223
мочь,2018,221,223
мочь,2018,224,223
мочь,2018,225,223
мочь,2018,227,223
мочь,2018,232,223
мочь,2018,238,223
мочь,2018,239,223
мочь,2018,240,223
мочь,2018,241,223
мочь,2018,243,223
мочь,2018,247,223
мочь,2018,248,223
мочь,2018,249,223
мочь,2018,250,223
мочь,2018,251,223
мочь,2018,252,223
мочь,2018,254,223
мочь,2018,257,223
мочь,2018,258,223
мочь,2018,259,223
мочь,2018,263,223
мочь,2018,266,223
мочь,2018,268,223
мочь,2018,269,223
мочь,2018,270,223
мочь,2018,274,223
мочь,2018,275,223
мочь,2018,277,223
мочь,2018,278,223
мочь,2018,337,223
мочь,2018,437,223
мочь,2018,482,223
мочь,2018,484,223
управление,2018,6,23
управление,2018,15,23
управление,2018,25,23
управление,2018,29,23
управление,2018,135,23
управление,2018,150,23
управление,2018,151,23
управление,2018,155,23
управление,2018,174,23
управление,2018,178,23
управление,2018,191,23
управление,2018,210,23
управление,2018,211,23
управление,2018,222,23
управление,2018,224,23
управление,2018,232,23
управление,2018,247,23
вопрос,2018,6,99
вопрос,2018,14,99
вопрос,2018,15,99
вопрос,2018,24,99
вопрос,2018,26,99
вопрос,2018,27,99
вопрос,2018,28,99
вопрос,2018,29,99
вопрос,2018,30,99
вопрос,2018,33,99
вопрос,2018,34,99
вопрос,2018,37,99
вопрос,2018,39,99
вопрос,2018,40,99
вопрос,2018,41,99
вопрос,2018,42,99
вопрос,2018,133,99
вопрос,2018,135,99
вопрос,2018,136,99
вопрос,2018,140,99
вопрос,2018,142,99
вопрос,2018,163,99
вопрос,2018,164,99
вопрос,2018,165,99
вопрос,2018,166,99
вопрос,2018,168,99
вопрос,2018,182,99
вопрос,2018,183,99
вопрос,2018,187,99
вопрос,2018,189,99
вопрос,2018,194,99
вопрос,2018,207,99
вопрос,2018,209,99
вопрос,2018,211,99
вопрос,2018,216,99
вопрос,2018,219,99
вопрос,2018,220,99
вопрос,2018,221,99
вопрос,2018,222,99
вопрос,2018,229,99
вопрос,2018,231,99
вопрос,2018,233,99
вопрос,2018,234,99
вопрос,2018,239,99
вопрос,2018,240,99
вопрос,2018,241,99
вопрос,2018,244,99
вопрос,2018,252,99
вопрос,2018,257,99
вопрос,2018,262,99
вопрос,2018,263,99
вопрос,2018,266,99
вопрос,2018,276,99
вопрос,2018,337,99
вопрос,2018,481,99
вопрос,2018,482,99
вопрос,2018,484,99
вопрос,2018,485,99
сеть,2018,6,98
сеть,2018,15,98
сеть,2018,16,98
сеть,2018,19,98
сеть,2018,26,98
сеть,2018,27,98
сеть,2018,28,98
сеть,2018,35,98
сеть,2018,36,98
сеть,2018,135,98
сеть,2018,136,98
сеть,2018,138,98
сеть,2018,140,98
сеть,2018,146,98
сеть,2018,151,98
сеть,2018,152,98
сеть,2018,153,98
сеть,2018,157,98
сеть,2018,158,98
сеть,2018,162,98
сеть,2018,166,98
сеть,2018,167,98
сеть,2018,175,98
сеть,2018,178,98
сеть,2018,182,98
сеть,2018,186,98
сеть,2018,187,98
сеть,2018,188,98
сеть,2018,191,98
сеть,2018,208,98
сеть,2018,214,98
сеть,2018,216,98
сеть,2018,219,98
сеть,2018,220,98
сеть,2018,234,98
сеть,2018,242,98
сеть,2018,243,98
сеть,2018,244,98
сеть,2018,245,98
сеть,2018,246,98
сеть,2018,247,98
сеть,2018,250,98
сеть,2018,251,98
сеть,2018,254,98
сеть,2018,255,98
сеть,2018,258,98
сеть,2018,263,98
сеть,2018,266,98
сеть,2018,268,98
сеть,2018,337,98
сеть,2018,482,98
сеть,2018,484,98
связь,2018,6,69
связь,2018,16,69
связь,2018,19,69
связь,2018,25,69
связь,2018,27,69
связь,2018,28,69
связь,2018,33,69
связь,2018,34,69
связь,2018,41,69
связь,2018,133,69
связь,2018,134,69
связь,2018,139,69
связь,2018,143,69
связь,2018,146,69
связь,2018,154,69
связь,2018,162,69
связь,2018,167,69
связь,2018,173,69
связь,2018,176,69
связь,2018,178,69
связь,2018,182,69
связь,2018,187,69
связь,2018,189,69
связь,2018,191,69
связь,2018,208,69
связь,2018,219,69
связь,2018,221,69
связь,2018,228,69
связь,2018,238,69
связь,2018,243,69
связь,2018,250,69
связь,2018,254,69
связь,2018,255,69
связь,2018,259,69
связь,2018,263,69
связь,2018,266,69
связь,2018,267,69
связь,2018,269,69
связь,2018,272,69
связь,2018,273,69
связь,2018,278,69
связь,2018,437,69
связь,2018,481,69
связь,2018,482,69
связь,2018,483,69
связь,2018,484,69
государство,2018,6,110
государство,2018,11,110
государство,2018,12,110
государство,2018,24,110
государство,2018,27,110
государство,2018,33,110
государство,2018,34,110
государство,2018,42,110
государство,2018,135,110
государство,2018,137,110
государство,2018,143,110
государство,2018,146,110
государство,2018,147,110
государство,2018,151,110
государство,2018,153,110
государство,2018,155,110
государство,2018,159,110
государство,2018,165,110
государство,2018,166,110
государство,2018,171,110
государство,2018,182,110
государство,2018,184,110
государство,2018,187,110
государство,2018,197,110
государство,2018,203,110
государство,2018,204,110
государство,2018,205,110
государство,2018,207,110
государство,2018,208,110
государство,2018,211,110
государство,2018,212,110
государство,2018,219,110
государство,2018,220,110
государство,2018,221,110
государство,2018,241,110
государство,2018,243,110
государство,2018,251,110
государство,2018,258,110
государство,2018,262,110
государство,2018,265,110
государство,2018,266,110
государство,2018,268,110
государство,2018,269,110
государство,2018,270,110
государство,2018,278,110
государство,2018,337,110
государство,2018,437,110
государство,2018,482,110
государство,2018,484,110
государство,2018,486,110
работа,2018,6,95
работа,2018,11,95
работа,2018,14,95
работа,2018,19,95
работа,2018,21,95
работа,2018,24,95
работа,2018,26,95
работа,2018,27,95
работа,2018,31,95
работа,2018,33,95
работа,2018,34,95
работа,2018,39,95
работа,2018,145,95
работа,2018,150,95
работа,2018,162,95
работа,2018,170,95
работа,2018,173,95
работа,2018,175,95
работа,2018,183,95
работа,2018,187,95
работа,2018,188,95
работа,2018,191,95
работа,2018,202,95
работа,2018,205,95
работа,2018,208,95
работа,2018,210,95
работа,2018,211,95
работа,2018,212,95
работа,2018,219,95
работа,2018,220,95
работа,2018,221,95
работа,2018,224,95
работа,2018,230,95
работа,2018,236,95
работа,2018,238,95
работа,2018,241,95
работа,2018,245,95
работа,2018,254,95
работа,2018,255,95
работа,2018,256,95
работа,2018,258,95
работа,2018,263,95
работа,2018,266,95
работа,2018,268,95
работа,2018,337,95
работа,2018,437,95
работа,2018,484,95
роскомнадзор,2018,6,34
роскомнадзор,2018,15,34
роскомнадзор,2018,27,34
роскомнадзор,2018,28,34
роскомнадзор,2018,134,34
роскомнадзор,2018,148,34
роскомнадзор,2018,162,34
роскомнадзор,2018,168,34
роскомнадзор,2018,187,34
роскомнадзор,2018,188,34
роскомнадзор,2018,212,34
роскомнадзор,2018,221,34
роскомнадзор,2018,228,34
роскомнадзор,2018,232,34
роскомнадзор,2018,235,34
роскомнадзор,2018,238,34
роскомнадзор,2018,244,34
роскомнадзор,2018,254,34
роскомнадзор,2018,258,34
развитие,2018,6,81
развитие,2018,15,81
развитие,2018,17,81
развитие,2018,20,81
развитие,2018,24,81
развитие,2018,25,81
развитие,2018,37,81
развитие,2018,39,81
развитие,2018,41,81
развитие,2018,135,81
развитие,2018,140,81
развитие,2018,150,81
развитие,2018,151,81
развитие,2018,160,81
развитие,2018,165,81
развитие,2018,166,81
развитие,2018,169,81
развитие,2018,170,81
развитие,2018,171,81
развитие,2018,175,81
развитие,2018,176,81
развитие,2018,183,81
развитие,2018,184,81
развитие,2018,188,81
развитие,2018,191,81
развитие,2018,208,81
развитие,2018,210,81
развитие,2018,212,81
развитие,2018,218,81
развитие,2018,219,81
развитие,2018,224,81
развитие,2018,230,81
развитие,2018,231,81
развитие,2018,232,81
развитие,2018,235,81
развитие,2018,241,81
развитие,2018,243,81
развитие,2018,247,81
развитие,2018,251,81
развитие,2018,262,81
развитие,2018,263,81
развитие,2018,266,81
развитие,2018,270,81
развитие,2018,275,81
развитие,2018,278,81
развитие,2018,437,81
развитие,2018,482,81
развитие,2018,484,81
развитие,2018,486,81
проект,2018,6,62
проект,2018,22,62
проект,2018,26,62
проект,2018,27,62
проект,2018,30,62
проект,2018,36,62
проект,2018,38,62
проект,2018,39,62
проект,2018,134,62
проект,2018,150,62
проект,2018,161,62
проект,2018,164,62
проект,2018,169,62
проект,2018,182,62
проект,2018,183,62
проект,2018,184,62
проект,2018,191,62
проект,2018,205,62
проект,2018,209,62
проект,2018,210,62
проект,2018,212,62
проект,2018,218,62
проект,2018,230,62
проект,2018,241,62
проект,2018,259,62
проект,2018,263,62
проект,2018,269,62
проект,2018,270,62
проект,2018,277,62
проект,2018,337,62
проект,2018,437,62
проект,2018,484,62
раз,2018,6,78
раз,2018,12,78
раз,2018,14,78
раз,2018,26,78
раз,2018,27,78
раз,2018,31,78
раз,2018,33,78
раз,2018,34,78
раз,2018,36,78
раз,2018,42,78
раз,2018,133,78
раз,2018,134,78
раз,2018,135,78
раз,2018,137,78
раз,2018,182,78
раз,2018,184,78
раз,2018,185,78
раз,2018,187,78
раз,2018,189,78
раз,2018,191,78
раз,2018,199,78
раз,2018,205,78
раз,2018,210,78
раз,2018,218,78
раз,2018,221,78
раз,2018,230,78
раз,2018,231,78
раз,2018,234,78
раз,2018,241,78
раз,2018,247,78
раз,2018,249,78
раз,2018,252,78
раз,2018,254,78
раз,2018,257,78
раз,2018,258,78
раз,2018,262,78
раз,2018,263,78
раз,2018,265,78
раз,2018,266,78
раз,2018,268,78
раз,2018,270,78
раз,2018,274,78
раз,2018,277,78
раз,2018,437,78
раз,2018,484,78
правительство,2018,6,81
правительство,2018,11,81
правительство,2018,13,81
правительство,2018,15,81
правительство,2018,16,81
правительство,2018,17,81
правительство,2018,24,81
правительство,2018,25,81
правительство,2018,33,81
правительство,2018,37,81
правительство,2018,40,81
правительство,2018,42,81
правительство,2018,138,81
правительство,2018,139,81
правительство,2018,149,81
правительство,2018,152,81
правительство,2018,174,81
правительство,2018,183,81
правительство,2018,184,81
правительство,2018,188,81
правительство,2018,189,81
правительство,2018,194,81
правительство,2018,195,81
правительство,2018,200,81
правительство,2018,201,81
правительство,2018,218,81
правительство,2018,219,81
правительство,2018,221,81
правительство,2018,224,81
правительство,2018,227,81
правительство,2018,237,81
правительство,2018,240,81
правительство,2018,241,81
правительство,2018,249,81
правительство,2018,258,81
правительство,2018,266,81
правительство,2018,268,81
правительство,2018,269,81
правительство,2018,337,81
правительство,2018,437,81
правительство,2018,484,81
документ,2018,6,46
документ,2018,10,46
документ,2018,12,46
документ,2018,26,46
документ,2018,32,46
документ,2018,33,46
документ,2018,35,46
документ,2018,37,46
документ,2018,41,46
документ,2018,134,46
документ,2018,152,46
документ,2018,153,46
документ,2018,156,46
документ,2018,160,46
документ,2018,162,46
документ,2018,164,46
документ,2018,176,46
документ,2018,183,46
документ,2018,195,46
документ,2018,197,46
документ,2018,199,46
документ,2018,207,46
документ,2018,211,46
документ,2018,213,46
документ,2018,238,46
документ,2018,258,46
документ,2018,270,46
документ,2018,481,46
документ,2018,483,46
документ,2018,484,46
документ,2018,485,46
поправка,2018,6,40
поправка,2018,9,40
поправка,2018,17,40
поправка,2018,20,40
поправка,2018,22,40
поправка,2018,24,40
поправка,2018,134,40
поправка,2018,148,40
поправка,2018,173,40
поправка,2018,183,40
поправка,2018,194,40
поправка,2018,197,40
поправка,2018,198,40
поправка,2018,201,40
поправка,2018,202,40
поправка,2018,214,40
поправка,2018,215,40
поправка,2018,233,40
поправка,2018,238,40
поправка,2018,241,40
поправка,2018,250,40
поправка,2018,257,40
поправка,2018,262,40
поправка,2018,484,40
эксперт,2018,6,59
эксперт,2018,7,59
эксперт,2018,8,59
эксперт,2018,17,59
эксперт,2018,19,59
эксперт,2018,20,59
эксперт,2018,22,59
эксперт,2018,28,59
эксперт,2018,32,59
эксперт,2018,35,59
эксперт,2018,37,59
эксперт,2018,42,59
эксперт,2018,134,59
эксперт,2018,150,59
эксперт,2018,151,59
эксперт,2018,153,59
эксперт,2018,162,59
эксперт,2018,166,59
эксперт,2018,168,59
эксперт,2018,180,59
эксперт,2018,181,59
эксперт,2018,183,59
эксперт,2018,185,59
эксперт,2018,191,59
эксперт,2018,208,59
эксперт,2018,216,59
эксперт,2018,220,59
эксперт,2018,233,59
эксперт,2018,244,59
эксперт,2018,247,59
эксперт,2018,248,59
эксперт,2018,249,59
эксперт,2018,268,59
эксперт,2018,269,59
эксперт,2018,276,59
эксперт,2018,277,59
эксперт,2018,337,59
эксперт,2018,484,59
экономика,2018,6,118
экономика,2018,10,118
экономика,2018,15,118
